"ssn","bank_name","IBAN","account_id" 
"27989747871","صادرات","IR206308806177117299950867","825723"
"31921913409","سرمایه","IR955948919207431281545970","110695"
"87182678940","ملت","IR333640849044065014149376","793758"
"87182678940","صادرات","IR477758831401993741246888","264974"
"87182678940","صادرات","IR231384745503167680462172","218435"
"87182678940","تجارت","IR462581293212888410602829","776695"
"87182678940","ملی","IR152344191855582758134670","165134"
"13196154122","صادرات","IR402674489020368592520740","237512"
"22206847426","ملت","IR189204512336215878832543","495879"
"81895564983","تجارت","IR632051940046620830763924","614354"
"81895564983","صادرات","IR407345797878327170736587","351850"
"81895564983","تجارت","IR102116056251657720540765","370872"
"81895564983","تجارت","IR446974734408925069320462","139943"
"81895564983","تجارت","IR936930029296241326688908","111986"
"66839224303","تجارت","IR487554279852563916679274","475604"
"66839224303","ملی","IR595052008042779617392173","953434"
"66839224303","صادرات","IR200093399588545335397922","895956"
"74658874934","ملی","IR448069714872956911374775","159333"
"74658874934","ملی","IR860294591535063138573517","809874"
"74658874934","ملی","IR912470930883536795352907","587208"
"74658874934","ملی","IR850664395879138744588186","934290"
"74658874934","تجارت","IR756136212019260867812752","515348"
"20632625255","صادرات","IR513461199809380886592187","702659"
"20632625255","سرمایه","IR448368988257976949483091","639001"
"20632625255","تجارت","IR130027062391862764562322","177490"
"89835203409","سرمایه","IR129665526215809547457206","259768"
"48840142085","سرمایه","IR816582816031981565383572","725975"
"48840142085","تجارت","IR325977319632490141606354","228817"
"73740963937","صادرات","IR247214881450951325264786","557266"
"73740963937","صادرات","IR758285487824716078788864","872378"
"73740963937","ملت","IR929733349336871640083754","521968"
"39180336237","ملی","IR414172551964240440119491","322307"
"39180336237","سرمایه","IR529828464907047449676759","324135"
"39180336237","ملی","IR334669444036191342481248","895045"
"39180336237","تجارت","IR918482974887848062683499","487498"
"39180336237","ملت","IR476972846208607612889248","976119"
"48975191637","ملی","IR674199908899880347511367","565865"
"48975191637","تجارت","IR129550661300081737468421","790429"
"48975191637","سرمایه","IR621590188592691350772785","479367"
"18847025406","ملی","IR100872892475780456062616","160013"
"18847025406","صادرات","IR585150755162512492826107","571794"
"18847025406","تجارت","IR147901588176162024478204","763643"
"18847025406","صادرات","IR879472508126508196088995","445541"
"18847025406","تجارت","IR859107627231961199570398","860593"
"98888765866","ملت","IR103628188861611481476324","332686"
"98888765866","ملی","IR927183671487334605943855","965822"
"39834990345","ملی","IR874966030049915907493108","186156"
"27267629344","ملی","IR929429316292178993867182","901474"
"27267629344","سرمایه","IR572097394973726096524546","441222"
"27587739119","تجارت","IR994513390346255338066462","680169"
"27587739119","تجارت","IR378047254808810698763020","567072"
"27587739119","ملی","IR117753716924441630596581","560354"
"15349356349","صادرات","IR398250983819050062874945","375567"
"15349356349","صادرات","IR183272818219740947609861","792892"
"15349356349","صادرات","IR116341970263515057345512","717848"
"15349356349","ملت","IR407851529274677543605842","525751"
"10773949356","صادرات","IR580746302754938797110491","403137"
"10773949356","ملی","IR411140982615295606990065","432723"
"10773949356","ملی","IR466779452965440857902634","573780"
"48439778681","سرمایه","IR329487323098491124160983","100770"
"48439778681","سرمایه","IR738087741096757408046830","176588"
"48439778681","ملت","IR261494163414519179596739","166860"
"50627776048","ملت","IR309744297959400065880396","125490"
"18240349590","ملی","IR418577886122528633191198","913542"
"91412103670","ملت","IR271380377318408712082962","480651"
"91412103670","ملی","IR586003068466588257488312","750777"
"91412103670","تجارت","IR196980810190382315005414","990125"
"91412103670","ملت","IR756143290048132882524934","480406"
"91412103670","ملت","IR387553800632897106618232","710599"
"25989912713","سرمایه","IR877496041128824920712663","784715"
"21691401076","ملی","IR639759260807581602694921","870140"
"39662760733","تجارت","IR195902727728769581008400","510918"
"39662760733","صادرات","IR292776467981567891240756","964937"
"39662760733","سرمایه","IR770199886936471501474985","549660"
"95492734329","سرمایه","IR813466482212612855484216","403852"
"95492734329","ملت","IR751637400943197415066255","213696"
"95492734329","ملی","IR153731603492476954983305","158706"
"95492734329","ملی","IR717203263370734475461238","133726"
"81633423021","ملت","IR300885748070232858795601","106152"
"81633423021","ملت","IR446081329390442561379165","466446"
"81633423021","صادرات","IR914403768553395487589055","340793"
"81633423021","صادرات","IR238240134221142246376133","700288"
"81633423021","سرمایه","IR917455205184748000492219","825860"
"19543532469","سرمایه","IR828098098160847284490391","851746"
"19543532469","سرمایه","IR317186604597201013749138","255117"
"56229320984","صادرات","IR511482407713884845282565","587891"
"56229320984","ملت","IR507523035270786581421883","200280"
"41235850214","صادرات","IR916428758266140696452787","112821"
"41235850214","سرمایه","IR906363489673350040254965","375148"
"41235850214","ملت","IR231802102930575672509182","960039"
"50246461916","صادرات","IR759642587510900121265559","182281"
"50246461916","سرمایه","IR287312882720152601047733","934595"
"50246461916","صادرات","IR695296643131222448401493","141851"
"10179618600","ملت","IR473106239898827222156664","857426"
"10179618600","ملی","IR108295539809330044069894","465684"
"86457596486","ملت","IR747713922313691118956913","792768"
"86884698570","ملی","IR614587823458095001383642","480363"
"86884698570","سرمایه","IR974381945907791500890657","246801"
"86884698570","سرمایه","IR273377831315432750738659","631934"
"14773943007","صادرات","IR530653224338555131576244","527638"
"14773943007","سرمایه","IR296570411410430628150688","641460"
"42730904469","ملی","IR495285947512937530574859","786767"
"42730904469","ملی","IR161289995719173743622845","758855"
"12717622529","ملی","IR395093634703518443361674","334737"
"12717622529","ملت","IR925313416057196644538753","717067"
"12717622529","ملت","IR958585943057399142169980","633089"
"12717622529","صادرات","IR948790011440698134531293","218768"
"93368919184","سرمایه","IR606691295408331033890503","769765"
"93368919184","ملی","IR633762653790333373842870","803863"
"25522112644","تجارت","IR436446743946689287650905","512034"
"25522112644","ملت","IR919410800090060417793633","480191"
"25522112644","سرمایه","IR562281492745287407357568","901782"
"25522112644","ملت","IR995679457438954160691606","171762"
"25522112644","ملی","IR753837940705171755851144","389263"
"89194532094","ملی","IR522854966854930789076367","625860"
"76555061233","سرمایه","IR519297321832292822718912","692010"
"76555061233","تجارت","IR862759544169557691508108","473646"
"76555061233","تجارت","IR688400673364838958720138","532723"
"76555061233","صادرات","IR433400270467294347165279","293898"
"76555061233","سرمایه","IR954991292112571740272907","462809"
"15639411763","صادرات","IR913165539598489736362360","440812"
"15639411763","ملت","IR193343981735555307433760","987653"
"15639411763","ملت","IR247061447212979309870617","459032"
"15639411763","صادرات","IR317748241413030321828440","592959"
"15639411763","تجارت","IR319446637533455486953764","770138"
"41307670322","ملی","IR647878977364518527599097","399275"
"73707787374","صادرات","IR844563242069782167049239","309300"
"73707787374","ملی","IR742092503491006021618206","137046"
"73707787374","ملت","IR880951011169016773824323","698186"
"73707787374","سرمایه","IR162099882576025516626851","432671"
"73707787374","صادرات","IR212793747422513047416232","799845"
"96994714057","سرمایه","IR702102155733335950690635","142741"
"96994714057","ملت","IR994877628293605986991390","567626"
"96994714057","سرمایه","IR685650111651161629586214","373578"
"61451124767","ملت","IR833141144867616669792990","610937"
"61451124767","تجارت","IR141484028902223514446524","261378"
"26512946403","تجارت","IR932632477701302085338569","453479"
"26512946403","ملی","IR271640546985258179081214","744950"
"26512946403","صادرات","IR158624307793799474717622","262713"
