"from","to","ownership_id","date","amount" 
"50489778420","93ج699","585546","1986-09-26","386975000"
"50489778420","10ب297","146763","2007-02-01","102774000"
"48241951103","4206677842","997545","2010-08-13","215627000"
"48241951103","24ق233","764636","2000-05-01","69622000"
"74932796564","1859655749","993521","2014-10-17","535755000"
"74932796564","3161320579","347388","1998-01-10","711498000"
"74932796564","4544130317","452292","1984-03-20","173302000"
"74932796564","13ب462","734060","1988-03-04","151843000"
"62617264246","1046767896","525055","1981-03-08","624888000"
"62617264246","2920518768","586778","1973-12-10","379948000"
"62617264246","6517539927","320165","2013-11-18","716172000"
"62617264246","80ج400","531760","2010-08-10","27617000"
"62617264246","87ق646","703409","2002-11-10","164803000"
"62617264246","73و940","823270","1983-02-08","369876000"
"76626328114","89ی735","821505","2012-02-10","103970000"
"79334872849","4788296801","475630","1987-05-05","292957000"
"79334872849","3702376113","556127","2003-04-06","440313000"
"79334872849","8686108723","332543","2011-06-22","136403000"
"73640678495","24ج578","111571","1987-10-21","43161000"
"73640678495","21ج879","453405","2015-08-22","251780000"
"61688337540","5220419587","985284","2007-07-21","507356000"
"61688337540","7011371245","458199","1982-05-05","749364000"
"61688337540","8626737202","382486","2015-07-14","675295000"
"61688337540","28ط271","518085","2002-05-20","363338000"
"61688337540","98ق590","292708","2011-12-01","366671000"
"88779128872","4762475421","258488","1991-10-18","207394000"
"88779128872","8315651373","455471","1997-08-03","703108000"
"59573969813","6260027641","700465","2014-02-13","562557000"
"59573969813","74و058","922441","1990-01-11","124863000"
"42432953067","2158016599","559629","1978-03-05","651292000"
"42432953067","9817639736","738692","1991-09-30","168083000"
"42432953067","79ق854","989138","2013-05-29","293895000"
"36308344048","1140776551","593825","2000-01-06","268996000"
"36308344048","3383092267","896699","1993-07-05","489591000"
"36308344048","88و719","296962","1993-03-26","89723000"
"36308344048","81و922","433876","2014-05-05","121220000"
"36308344048","22ط096","929451","1971-09-19","313972000"
"96033726797","7660443711","825068","2016-05-13","488541000"
"96033726797","4770718472","825524","1988-06-11","104276000"
"96033726797","64ب678","696086","2006-11-17","335877000"
"96033726797","81ی673","805883","1972-09-07","274720000"
"96033726797","12و306","540364","2005-02-02","341947000"
"17418068481","17س693","928025","1980-07-16","279267000"
"17418068481","19و661","373321","2011-04-06","276273000"
"36415146044","3695574491","393311","2014-12-01","649812000"
"36415146044","5043940972","769948","1995-03-03","247576000"
"36415146044","5153697127","754815","1978-03-24","106726000"
"36415146044","51ط171","637933","2001-04-28","250867000"
"39971828201","25ج033","280965","1970-12-06","79590000"
"39971828201","13ج840","628069","1980-09-09","96019000"
"39971828201","76و547","766141","1998-12-31","60411000"
"88468986162","3076368791","481160","2003-11-13","646379000"
"88468986162","7061224604","743896","2009-11-01","385158000"
"88468986162","8770752496","126280","1985-06-25","794949000"
"52891808337","44ج341","420044","1999-10-26","343549000"
"52891808337","51ی590","310404","2000-08-27","98226000"
"52891808337","47ب351","933648","2020-01-09","148365000"
"11944336541","4348035412","761953","1992-08-16","438622000"
"11944336541","1797447403","207735","2020-04-04","569898000"
"11944336541","2916103986","325811","2012-02-09","641180000"
"11944336541","34ی323","171679","1984-09-28","361092000"
"11944336541","44ب650","371601","2002-12-23","45154000"
"76687637837","8626227525","846777","1976-02-07","490805000"
"76687637837","27ط478","274577","2019-12-03","124651000"
"76687637837","41ب683","624207","2007-01-26","77239000"
"18120006586","45ر839","387003","2001-12-13","157072000"
"90585066993","3337886351","422286","2018-01-13","618005000"
"90585066993","2213930783","879413","1974-10-17","448644000"
"90585066993","5979441670","499062","1976-12-09","303757000"
"40141970718","6838343685","836166","1970-01-04","178854000"
"40141970718","26و416","859889","2020-06-17","269237000"
"40141970718","76ی153","499011","1983-02-06","97691000"
"40141970718","98ق985","523669","2007-06-05","117059000"
"76776142255","3737151896","527049","2006-03-29","190019000"
"28098799737","2213359050","702078","1989-08-13","350350000"
"28098799737","7719491219","915202","2011-10-16","179829000"
"28098799737","4014952536","409349","2005-01-20","212256000"
"28098799737","66ر259","893191","2012-05-28","180231000"
"28098799737","91ی274","417140","2019-06-23","90884000"
"28098799737","40و178","355012","1992-08-09","399504000"
"20693233505","8078278922","923010","1989-01-27","213648000"
"20693233505","7019215320","930708","2006-12-20","540179000"
"20693233505","31ر320","569613","1999-03-19","254791000"
"20693233505","22و617","277342","2012-09-08","142489000"
"20693233505","75س644","968953","1993-05-09","275727000"
"28664500426","1645225066","972982","1983-02-26","193835000"
"49541850519","9839664012","504666","2008-05-18","452143000"
"49541850519","21ر989","414854","1974-03-03","377538000"
"17103254661","5131556526","969554","1999-12-23","187574000"
"17103254661","7626454154","572539","2001-03-23","495103000"
"17103254661","6476036801","417245","1989-02-21","208539000"
"17103254661","24ی522","759447","2017-06-22","99367000"
"17103254661","28س866","985466","1979-05-14","303216000"
"17103254661","73س271","597954","1993-08-03","193700000"
"53825255998","6939371911","270430","1988-03-02","388521000"
"53825255998","3249898873","432100","2005-12-24","664047000"
"53825255998","1826520414","680963","1979-01-05","165678000"
"53825255998","55ط731","761241","1996-03-22","192122000"
"53825255998","91ر670","387324","2020-06-26","89276000"
"92939411888","4032898682","271078","1989-05-26","205116000"
"52196743622","24ر864","816116","1980-08-20","145454000"
"52196743622","41و088","663081","2016-06-03","389803000"
"52196743622","60ر048","214563","1974-08-01","182473000"
"40113698537","9897919119","222427","2003-11-07","132441000"
"40113698537","4315322726","967669","1994-04-20","636340000"
"40113698537","4240505955","538425","1984-07-20","258918000"
"40113698537","17س457","731102","1982-06-08","239792000"
"40113698537","75ج043","919326","2017-11-21","327363000"
"40113698537","12س030","910498","1995-06-21","55167000"
"70448630535","5996237909","437915","2011-03-16","696911000"
"70448630535","59ج671","889774","2014-06-22","70839000"
"77528891760","5974408308","455305","2016-01-22","483301000"
"77528891760","96س475","235499","2006-12-10","221824000"
"70996715298","8341317738","894395","1987-05-25","763858000"
"15303468439","16ق036","703176","1994-09-04","116935000"
"15303468439","51ق001","165715","1998-09-09","92421000"
"72297590854","2439134178","446474","2001-06-23","517897000"
"72297590854","72ج212","838201","1989-03-03","76367000"
"72297590854","67و953","336519","2007-05-13","382567000"
"53518958815","5243318033","327412","2012-11-29","189481000"
"53518958815","1824421295","962126","1974-08-16","251063000"
"53518958815","1120404038","807288","1974-01-19","141264000"
"59563761493","4701828599","108948","1991-08-17","769694000"
"59563761493","9670815327","836114","1986-10-11","469177000"
"59563761493","2268480570","245881","1988-03-30","674516000"
"59563761493","77ی416","392355","1997-04-03","206588000"
"59563761493","58ط645","312584","2009-05-17","350662000"
"94040900090","1039969020","859672","1976-10-27","381885000"
"94040900090","52ر401","662608","2002-01-20","82528000"
"94040900090","42س193","326255","1996-01-03","36363000"
"94040900090","20ق654","431969","1990-07-15","28613000"
"55301195701","3451022903","795129","1981-06-04","207779000"
"55301195701","6345603084","330583","1996-02-14","492003000"
"55301195701","98ج080","909450","1979-10-12","349738000"
"55301195701","46ب141","854149","1979-12-02","244079000"
"55301195701","37ر544","202796","1989-01-19","315313000"
"79313770269","8483140382","954106","2011-06-04","193955000"
"79313770269","66س235","813704","1999-11-30","104589000"
"42862794587","7317815419","531837","2002-05-04","171977000"
"42862794587","2699707914","927633","1993-06-19","400180000"
"42862794587","34ی613","558164","1988-10-31","372911000"
"42862794587","81و492","765263","2008-07-11","180101000"
"58520577994","1577837604","934179","2010-02-04","348094000"
"58520577994","3005827531","438762","2017-08-21","610247000"
"58520577994","45ی473","911713","2005-01-17","389252000"
"86563519288","8174409041","752884","1989-06-29","716846000"
"86563519288","3861914559","571967","1987-03-07","379806000"
"86563519288","5608060929","158010","2018-12-20","382636000"
"86563519288","51ط990","356041","1977-02-08","41720000"
"71782700911","9724185910","201294","1992-02-14","613422000"
"71782700911","41ج918","242419","1987-07-19","184597000"
"71782700911","29ب312","970769","1976-09-08","372548000"
"73343044713","8998407520","638515","2013-07-04","480594000"
"73343044713","9843047580","802735","1987-06-26","325173000"
"73343044713","2644748938","664134","2004-04-08","254906000"
"73343044713","71س698","791035","1979-03-09","59583000"
"73343044713","90ط263","360970","1971-02-06","300700000"
"73343044713","28ب579","886345","1983-08-04","129671000"
"98182447444","7612660941","675238","2020-10-27","604638000"
"62811974770","5760678514","676914","2010-01-04","638926000"
"55661315488","3606914521","629137","2016-03-07","326432000"
"55661315488","5762779617","494348","1975-08-26","206156000"
"55661315488","54ی349","766982","1987-05-15","272969000"
"55661315488","84ج122","284631","2001-06-19","45168000"
"97764027476","7345650455","846418","2019-04-10","165475000"
"97764027476","6954744972","366954","2007-03-08","255960000"
"97764027476","3952207521","787192","1977-01-24","182036000"
"39913772046","42ی038","332181","1994-07-24","355818000"
"39913772046","12ب592","502492","1974-10-25","278869000"
"92945445717","38ی441","701715","1998-03-21","274913000"
"92945445717","61و272","721557","1970-06-22","263330000"
"86357709790","4576780480","728262","1997-06-25","113421000"
"86357709790","49ب678","832699","2015-07-11","397854000"
"86357709790","49س913","444668","1974-01-09","290072000"
"86357709790","43ب080","423942","2020-03-26","199650000"
"39054575007","1555006084","913649","1982-06-09","226769000"
"39054575007","1271383387","812728","2010-10-02","294403000"
"39054575007","11ر204","686983","1989-03-27","338664000"
"39054575007","82ی374","501259","1997-07-02","143726000"
"41038815581","7738424355","611444","1970-11-26","660522000"
"97074249538","1874814754","233703","1997-06-09","769254000"
"97074249538","1835683385","538209","2014-07-16","517264000"
"97074249538","79ج870","196842","2009-04-08","154084000"
"97074249538","86ی560","178397","1999-09-01","222632000"
"42519806160","9305430175","547576","1983-06-20","470957000"
"42519806160","9707794143","963736","1973-03-18","738246000"
"42519806160","87ق267","514653","1990-05-27","390464000"
"28523684700","8781632619","888491","2009-01-08","491475000"
"28523684700","8037370339","987716","1989-06-27","723186000"
"28523684700","5110441820","892832","1978-01-20","786373000"
"28523684700","24و897","541174","2017-02-28","353079000"
"28523684700","51ر182","161782","2015-11-21","65532000"
"74966005638","6779174328","459930","2019-03-04","273992000"
"74966005638","9766375872","977458","2009-04-29","348217000"
