"plate","ssn","model","color" 
"12ب956","89611256390","پراید","زرد"
"44ط131","89611256390","هیوندا","آبی کاربنی"
"46ق542","89611256390","تیوتا","خاکستری"
"93ق462","70023395719","پژو","زرد"
"96ج868","70023395719","دنا","بنفش"
"26و852","70023395719","رانا","عنابی"
"15ط014","25557368127","هیوندا","آبی"
"37ی078","19955443669","تیوتا","عنابی"
"22ج901","31946388340","هیوندا","زرد"
"25ط096","68069099261","رانا","زیتونی"
"68س719","68069099261","لامبورگینی","آبی کاربنی"
"76ج297","27926633170","لامبورگینی","سفید"
"59ط061","27926633170","لامبورگینی","سبز دودی"
"58س701","27926633170","هیوندا","عنابی"
"12س412","31083091010","دنا","سفید"
"23ر656","31083091010","لامبورگینی","نقره‌ای"
"66ق009","31083091010","رانا","سبز"
"29س210","43241477656","دنا","فیروزه‌ای"
"58س350","43241477656","پراید","آبی"
"21ط721","66895195184","پژو","سبز"
"53ر204","66895195184","هیوندا","ارغوانی"
"18ط819","97881306156","پراید","سفید"
"27ق326","97881306156","لامبورگینی","سیاه"
"76ر280","53060250633","لامبورگینی","بنفش"
"18س232","53060250633","پراید","نقره‌ای"
"66ر996","53060250633","لامبورگینی","بنفش"
"38ق702","82042662364","رانا","سفید"
"19ی503","82042662364","رانا","سبز دودی"
"33ر116","51646377398","پراید","خاکستری"
"72ر779","51646377398","پراید","بنفش"
"18ج053","88033595068","هیوندا","سبز"
"85ط073","88033595068","لامبورگینی","سفید"
"64ج882","69168031510","دنا","آهکی"
"38ق528","69168031510","رانا","زیتونی"
"31و777","44133828666","پژو","فیروزه‌ای"
"12ج970","44133828666","پژو","آبی"
"29ر762","44133828666","تیوتا","زرد"
"15ر310","88669516980","رانا","سبز دودی"
"26ج879","88669516980","رانا","سبز دودی"
"45ر872","88669516980","هیوندا","بنفش"
"77س302","18689711974","پژو","نقره‌ای"
"44س558","63423565250","پژو","سبز دودی"
"68ر459","63423565250","پژو","زیتونی"
"53ی014","63423565250","رانا","خاکستری"
"25ق100","42371691782","تیوتا","زیتونی"
"21ق499","42371691782","لامبورگینی","عنابی"
"80ط076","42371691782","تیوتا","بنفش"
"53ی822","31108614286","پژو","بنفش"
"50ب479","31108614286","هیوندا","نقره‌ای"
"49ر047","47426844355","لامبورگینی","زیتونی"
"22ط032","47426844355","پژو","خاکستری"
"94ق624","47426844355","دنا","آهکی"
"33ی323","58716330505","پراید","زیتونی"
"14ب596","29812282836","پژو","زیتونی"
"35ق776","29812282836","دنا","سفید"
"87ب213","13306809686","پژو","خاکستری"
"20ب121","13306809686","رانا","سفید"
"19س496","52551000590","لامبورگینی","سبز دودی"
"74ب090","52551000590","رانا","سبز"
"77ق467","82243017196","دنا","زرد"
"91ط990","82243017196","پراید","بنفش"
"39و068","82243017196","هیوندا","سبز"
"96و026","10415619604","رانا","سبز دودی"
"46ط240","97654668369","تیوتا","عنابی"
"42ق313","97654668369","دنا","آبی"
"43ب240","97654668369","تیوتا","بنفش"
"98ج407","57608257885","لامبورگینی","سبز"
"77ج077","47287051599","پژو","سفید"
"81س193","47287051599","تیوتا","زرد"
"11و143","25759533951","پراید","بنفش"
"50ق170","89264106268","تیوتا","سبز دودی"
"55ط442","52086533354","پژو","آبی کاربنی"
"76و733","52086533354","پراید","زرد"
"80ج843","13401030026","پراید","سبز دودی"
"45و360","99524469369","پراید","آهکی"
"93ی110","99524469369","پراید","آبی کاربنی"
"91ج833","52684607845","دنا","زرد"
"94س228","33949520173","تیوتا","آبی"
"93ی345","33949520173","رانا","عنابی"
"81ب350","70083419248","رانا","سیاه"
"90ب598","89925318178","پراید","زیتونی"
"76ب821","89925318178","تیوتا","آبی کاربنی"
"84ط188","89925318178","لامبورگینی","ارغوانی"
"44ط556","43216428734","لامبورگینی","عنابی"
"30س580","69186454851","تیوتا","سبز دودی"
"19س538","69186454851","تیوتا","آبی کاربنی"
"75و103","62725391270","تیوتا","سبز"
"49ق989","62725391270","رانا","نقره‌ای"
"93ب041","62725391270","دنا","سیاه"
"63ب855","32975013161","پراید","سفید"
"48ج153","32975013161","هیوندا","آبی کاربنی"
"54و917","32975013161","هیوندا","بنفش"
"84ی108","53891884971","رانا","سیاه"
"88و899","53891884971","هیوندا","زیتونی"
"76ج573","29430877160","دنا","آبی"
"85ی956","29430877160","تیوتا","فیروزه‌ای"
"22ی792","29430877160","هیوندا","زرد"
"63ط540","83165578725","پراید","زیتونی"
"24ر454","83165578725","هیوندا","سبز"
"92ب824","83165578725","دنا","سبز"
"68ج181","68823457069","لامبورگینی","سفید"
"97ب561","68823457069","هیوندا","فیروزه‌ای"
"63ی923","62340521808","تیوتا","ارغوانی"
"34ج481","62340521808","دنا","سبز دودی"
"21ج277","62340521808","لامبورگینی","سفید"
"29ج386","93770777103","هیوندا","سفید"
"33ق871","41681384327","تیوتا","زرد"
"42ق668","41681384327","لامبورگینی","آبی کاربنی"
"66ر167","41681384327","پژو","سفید"
"75ج283","81579218561","پراید","آبی کاربنی"
"17ر352","77252542044","رانا","ارغوانی"
"87ج602","77252542044","پراید","آبی"
"93ب954","77252542044","پراید","عنابی"
"19ب244","34945389820","تیوتا","عنابی"
"18ر650","34945389820","لامبورگینی","آهکی"
"58ج931","46483538371","تیوتا","فیروزه‌ای"
"34ط310","46483538371","دنا","نقره‌ای"
"20ی316","74566520772","تیوتا","فیروزه‌ای"
"24ب783","74566520772","پژو","آبی"
"68و142","57324167366","دنا","ارغوانی"
"49ط981","57324167366","رانا","خاکستری"
"75ط872","19120923879","دنا","زیتونی"
"57س247","23177932658","پژو","نقره‌ای"
"20ر701","23177932658","تیوتا","سیاه"
"72ج746","23687647016","هیوندا","آبی"
"77ب441","23687647016","رانا","سفید"
"36ب313","23687647016","تیوتا","خاکستری"
"26و070","15393262493","پژو","ارغوانی"
"93ق705","15393262493","هیوندا","آهکی"
"92ر665","93178305539","لامبورگینی","سبز دودی"
"25ب329","93178305539","هیوندا","زیتونی"
"24ج220","93178305539","رانا","سبز"
"90س371","45213031268","پژو","سیاه"
"94و439","28522066246","تیوتا","نقره‌ای"
"18ط244","28522066246","رانا","آبی"
"54ر452","92319184558","دنا","آبی کاربنی"
"64ط950","69628684142","پژو","آبی کاربنی"
"21ی635","69628684142","تیوتا","نقره‌ای"
"45ج948","69628684142","رانا","زیتونی"
"60ب971","73280706616","دنا","زرد"
"61س719","73280706616","رانا","زرد"
"89س351","73280706616","تیوتا","سبز"
"14ج226","64805869366","لامبورگینی","عنابی"
"27ی175","64805869366","دنا","آبی کاربنی"
"73ط836","64805869366","لامبورگینی","آبی"
"36و290","32305327608","پراید","خاکستری"
"52ی061","32305327608","تیوتا","زرد"
"33ج112","66060091715","تیوتا","ارغوانی"
"82ق319","66060091715","هیوندا","خاکستری"
"62ق641","70266151163","پراید","آبی کاربنی"
"23ق558","97794154147","هیوندا","آهکی"
"80و813","97794154147","لامبورگینی","خاکستری"
"55ب745","19743218708","لامبورگینی","خاکستری"
"80ی975","92102623826","تیوتا","عنابی"
"85ر491","15598968213","هیوندا","سبز"
"86ج999","15598968213","لامبورگینی","سفید"
"39ی250","46084238735","پژو","نقره‌ای"
"66ب423","42467612094","دنا","بنفش"
"41ق071","42467612094","پراید","آبی"
"16ق720","42526533217","پژو","آبی کاربنی"
"23ب181","42526533217","هیوندا","خاکستری"
"16ج574","84787982588","دنا","آبی کاربنی"
"73ط287","92019377463","دنا","سبز دودی"
"84ق788","92019377463","تیوتا","آبی کاربنی"
"16ب804","92019377463","تیوتا","ارغوانی"
"62س129","52668023152","تیوتا","زیتونی"
"71س116","52668023152","رانا","سبز دودی"
"51ی941","52668023152","هیوندا","سبز دودی"
"63س189","32608297369","رانا","آهکی"
"24ب937","27648169067","پراید","سفید"
"92ی604","35720263523","لامبورگینی","نقره‌ای"
"15ر589","83684155519","دنا","سفید"
"48ب432","83684155519","دنا","خاکستری"
"24ج938","83684155519","تیوتا","زرد"
"56ق355","21211070344","دنا","زرد"
"89س068","21211070344","هیوندا","خاکستری"
"87ی572","21211070344","تیوتا","ارغوانی"
"76ط332","70419798749","رانا","بنفش"
"72س747","70419798749","رانا","زرد"
"67ی635","51379947602","تیوتا","سبز"
"28ج330","51379947602","دنا","خاکستری"
"62ب150","23204600892","تیوتا","سبز"
"66ب543","23274933787","پژو","نقره‌ای"
"68ط270","23274933787","تیوتا","بنفش"
"93و615","23274933787","دنا","خاکستری"
"33ط955","71940616467","پراید","عنابی"
"22ی545","71940616467","تیوتا","آبی"
"71س312","71940616467","دنا","فیروزه‌ای"
"64ج667","15369173476","پراید","آبی"
"18ط860","34250208593","دنا","زرد"
"46س917","69893467637","پژو","سفید"
"89ط731","51363573981","رانا","سبز دودی"
"20ج553","57676790186","پژو","سبز دودی"
"81ی626","57676790186","رانا","عنابی"
"58ر241","57676790186","دنا","نقره‌ای"
"21ج190","75905100744","پژو","سفید"
"33و475","43431521280","تیوتا","فیروزه‌ای"
"33ط141","43431521280","لامبورگینی","فیروزه‌ای"
"46ب799","80734665580","تیوتا","سبز"
"55ق270","80734665580","هیوندا","سبز دودی"
"10ب103","80734665580","لامبورگینی","سفید"
"44ق460","83202615472","تیوتا","سبز"
"15ق668","83202615472","هیوندا","زرد"
"87ط574","26135833947","دنا","آبی کاربنی"
"68س063","26135833947","هیوندا","زیتونی"
"80ط914","26135833947","پراید","خاکستری"
"11س707","58526966411","هیوندا","سیاه"
"12س742","58526966411","تیوتا","خاکستری"
"11ج845","82086634462","هیوندا","ارغوانی"
"88س289","95131208780","هیوندا","سیاه"
"29ر096","95131208780","دنا","سبز دودی"
"29ق475","95131208780","هیوندا","آبی"
"38ط895","87514230175","تیوتا","سیاه"
"55ی035","19286951379","پراید","زرد"
"84ج301","19286951379","رانا","آهکی"
"37ج558","19286951379","تیوتا","زرد"
"84ب502","67065559729","پژو","نقره‌ای"
"81و379","67065559729","لامبورگینی","آبی"
"77ج777","70884529104","تیوتا","آبی کاربنی"
"43و717","70884529104","دنا","سفید"
"13س950","67652903911","تیوتا","سفید"
"92ر739","67652903911","پژو","ارغوانی"
"80ج670","31014247838","لامبورگینی","آهکی"
"53ج076","31014247838","دنا","فیروزه‌ای"
"18ط834","31014247838","رانا","فیروزه‌ای"
"57ی906","59996079093","هیوندا","سیاه"
"27س127","59996079093","هیوندا","آبی کاربنی"
"65ج860","33628131043","هیوندا","نقره‌ای"
"98س202","33628131043","هیوندا","زیتونی"
